Theme,Name,Code
수소차(연료전지/부품/충전소 등),대창솔루션,096350
수소차(연료전지/부품/충전소 등),EG,037370
수소차(연료전지/부품/충전소 등),한온시스템,018880
수소차(연료전지/부품/충전소 등),일지테크,019540
수소차(연료전지/부품/충전소 등),영화테크,265560
수소차(연료전지/부품/충전소 등),세종공업,033530
수소차(연료전지/부품/충전소 등),미코,059090
수소차(연료전지/부품/충전소 등),삼보모터스,053700
수소차(연료전지/부품/충전소 등),SNT모티브,064960
수소차(연료전지/부품/충전소 등),유니크,011320
수소차(연료전지/부품/충전소 등),제이엔케이히터,126880
수소차(연료전지/부품/충전소 등),일진다이아,081000
수소차(연료전지/부품/충전소 등),대우부품,009320
수소차(연료전지/부품/충전소 등),효성첨단소재,298050
수소차(연료전지/부품/충전소 등),코오롱인더,120110
수소차(연료전지/부품/충전소 등),뉴인텍,012340
수소차(연료전지/부품/충전소 등),평화홀딩스,010770
수소차(연료전지/부품/충전소 등),이엠코리아,095190
수소차(연료전지/부품/충전소 등),삼화전자,011230
수소차(연료전지/부품/충전소 등),삼양사,145990
수소차(연료전지/부품/충전소 등),현대제철,004020
수소차(연료전지/부품/충전소 등),삼영에스앤씨,361670
수소차(연료전지/부품/충전소 등),에스퓨얼셀,288620
수소차(연료전지/부품/충전소 등),기아,000270
수소차(연료전지/부품/충전소 등),에코바이오,038870
수소차(연료전지/부품/충전소 등),현대로템,064350
수소차(연료전지/부품/충전소 등),대원강업,000430
수소차(연료전지/부품/충전소 등),상아프론테크,089980
수소차(연료전지/부품/충전소 등),비엠티,086670
수소차(연료전지/부품/충전소 등),모토닉,009680
수소차(연료전지/부품/충전소 등),풍국주정,023900
수소차(연료전지/부품/충전소 등),현대차,005380
수소차(연료전지/부품/충전소 등),현대모비스,012330
수소차(연료전지/부품/충전소 등),한화솔루션,009830
수소차(연료전지/부품/충전소 등),동아화성,041930
수소차(연료전지/부품/충전소 등),우리산업,215360
수소차(연료전지/부품/충전소 등),SK,034730
수소차(연료전지/부품/충전소 등),효성화학,298000
수소차(연료전지/부품/충전소 등),일진하이솔루스,271940
수소차(연료전지/부품/충전소 등),범한퓨얼셀,382900
수소차(연료전지/부품/충전소 등),원익머트리얼즈,104830
수소차(연료전지/부품/충전소 등),디아이티,110990
수소차(연료전지/부품/충전소 등),두산퓨얼셀,336260
수소차(연료전지/부품/충전소 등),코웰패션,033290
수소차(연료전지/부품/충전소 등),엘티씨,170920
테마파크,이월드,084680
테마파크,시공테크,020710
테마파크,신세계건설,034300
테마파크,국보디자인,066620
테마파크,한국종합기술,023350
테마파크,현대건설,000720
모바일솔루션(스마트폰),MDS테크,086960
모바일솔루션(스마트폰),엠로,058970
모바일솔루션(스마트폰),이루온,065440
모바일솔루션(스마트폰),키네마스터,139670
모바일솔루션(스마트폰),인포뱅크,039290
모바일솔루션(스마트폰),핑거,163730
모바일솔루션(스마트폰),이미지스,115610
모바일솔루션(스마트폰),브레인즈컴퍼니,099390
모바일솔루션(스마트폰),다산네트웍스,039560
모바일솔루션(스마트폰),인지소프트,100030
모바일솔루션(스마트폰),위세아이텍,065370
모바일솔루션(스마트폰),지어소프트,051160
모바일솔루션(스마트폰),텔코웨어,078000
모바일솔루션(스마트폰),셀바스AI,108860
모바일솔루션(스마트폰),폴라리스오피스,041020
모바일솔루션(스마트폰),유비벨록스,089850
모바일솔루션(스마트폰),카페24,042000
모바일솔루션(스마트폰),네이블,153460
모바일솔루션(스마트폰),젬백스링크,064800
모바일솔루션(스마트폰),투비소프트,079970
모바일솔루션(스마트폰),유엔젤,072130
모바일솔루션(스마트폰),다날,064260
모바일솔루션(스마트폰),갤럭시아머니트리,094480
LCD 부품/소재,토비스,051360
LCD 부품/소재,에프에스티,036810
LCD 부품/소재,코디,080530
LCD 부품/소재,세진티에스,067770
LCD 부품/소재,한국컴퓨터,054040
LCD 부품/소재,한솔아이원스,114810
LCD 부품/소재,예선테크,250930
LCD 부품/소재,오성첨단소재,052420
LCD 부품/소재,유아이디,069330
LCD 부품/소재,제이엠티,094970
LCD 부품/소재,신화인터텍,056700
LCD 부품/소재,디스플레이텍,066670
LCD 부품/소재,인지디스플레,037330
LCD 부품/소재,와이엠씨,155650
LCD 부품/소재,에스에이엠티,031330
LCD 부품/소재,한솔테크닉스,004710
LCD 부품/소재,파인디앤씨,049120
LCD 부품/소재,삼진엘앤디,054090
LCD 부품/소재,네패스,033640
LCD 부품/소재,케이엔더블유,105330
LCD 부품/소재,상보,027580
LCD 부품/소재,이엔에프테크놀로지,102710
LCD 부품/소재,코오롱인더,120110
LCD 부품/소재,솔브레인홀딩스,036830
LCD 부품/소재,일월지엠엘,178780
LCD 부품/소재,티엘아이,062860
LCD 부품/소재,코이즈,121850
LCD 부품/소재,LX세미콘,108320
LCD 부품/소재,에스앤에스텍,101490
LCD 부품/소재,우주일렉트로,065680
LCD 부품/소재,아바텍,149950
LCD 부품/소재,미래나노텍,095500
LCD 부품/소재,엘엠에스,073110
LCD 부품/소재,에스폴리텍,050760
LCD 부품/소재,SKC,011790
LCD 부품/소재,아나패스,123860
LCD 부품/소재,LG화학,051910
LCD 부품/소재,켐트로닉스,089010
LCD 부품/소재,뉴파워프라즈마,144960
LCD 부품/소재,이라이콤,041520
LCD 부품/소재,원익머트리얼즈,104830
LCD 부품/소재,삼성SDI,006400
LCD 부품/소재,동진쎄미켐,005290
LCD 부품/소재,솔브레인,357780
LCD 부품/소재,천보,278280
LCD 부품/소재,엘티씨,170920
밥솥,어보브반도체,102120
밥솥,쿠쿠홀딩스,192400
밥솥,PN풍년,024940
밥솥,윌링스,313760
밥솥,신일전자,002700
수자원(양적/질적 개선),시노펙스,025320
수자원(양적/질적 개선),뉴보텍,060260
수자원(양적/질적 개선),우리기술,032820
수자원(양적/질적 개선),에너토크,019990
수자원(양적/질적 개선),자연과환경,043910
수자원(양적/질적 개선),유신,054930
수자원(양적/질적 개선),동양철관,008970
수자원(양적/질적 개선),코오롱생명과학,102940
수자원(양적/질적 개선),하이스틸,071090
수자원(양적/질적 개선),코웨이,021240
수자원(양적/질적 개선),한국종합기술,023350
수자원(양적/질적 개선),티와이홀딩스,363280
수자원(양적/질적 개선),웰크론한텍,076080
수자원(양적/질적 개선),금호건설,002990
수자원(양적/질적 개선),도화엔지니어링,002150
수자원(양적/질적 개선),TKG애강,022220
수자원(양적/질적 개선),와토스코리아,079000
수자원(양적/질적 개선),CSA 코스믹,083660
수자원(양적/질적 개선),한국주철관,000970
수자원(양적/질적 개선),비츠로시스,054220
수자원(양적/질적 개선),엔바이오니아,317870
수자원(양적/질적 개선),코오롱글로벌,003070
수자원(양적/질적 개선),삼성엔지니어링,028050
수자원(양적/질적 개선),태영건설,009410
수자원(양적/질적 개선),대우건설,047040
수자원(양적/질적 개선),두산에너빌리티,034020
수자원(양적/질적 개선),GS건설,006360
수자원(양적/질적 개선),KG케미칼,001390
전기자전거,에스피지,058610
전기자전거,파워로직스,047310
전기자전거,삼천리자전거,024950
전기자전거,알톤스포츠,123750
전기자전거,삼성SDI,006400
전기자전거,HL만도,204320
셰일가스(Shale Gas),우림피티에스,101170
셰일가스(Shale Gas),포스코인터내셔널,047050
셰일가스(Shale Gas),SNT에너지,100840
셰일가스(Shale Gas),SK가스,018670
셰일가스(Shale Gas),SH에너지화학,002360
셰일가스(Shale Gas),한국가스공사,036460
셰일가스(Shale Gas),비에이치아이,083650
셰일가스(Shale Gas),한국카본,017960
셰일가스(Shale Gas),E1,017940
셰일가스(Shale Gas),한국전력,015760
셰일가스(Shale Gas),두산에너빌리티,034020
SNS(소셜네트워크서비스),가비아,079940
SNS(소셜네트워크서비스),아프리카TV,067160
SNS(소셜네트워크서비스),이루온,065440
SNS(소셜네트워크서비스),NHN벅스,104200
SNS(소셜네트워크서비스),인포뱅크,039290
SNS(소셜네트워크서비스),카카오,035720
SNS(소셜네트워크서비스),NAVER,035420
SNS(소셜네트워크서비스),젬백스링크,064800
SNS(소셜네트워크서비스),유엔젤,072130
SNS(소셜네트워크서비스),갤럭시아머니트리,094480
카카오뱅크(kakao BANK),인포뱅크,039290
카카오뱅크(kakao BANK),드림시큐리티,203650
카카오뱅크(kakao BANK),카카오,035720
카카오뱅크(kakao BANK),한세예스24홀딩스,016450
카카오뱅크(kakao BANK),이니텍,053350
카카오뱅크(kakao BANK),예스24,053280
카카오뱅크(kakao BANK),한국금융지주,071050
카카오뱅크(kakao BANK),엑셈,205100
카카오뱅크(kakao BANK),KB금융,105560
카카오뱅크(kakao BANK),카카오뱅크,323410
카카오뱅크(kakao BANK),알서포트,131370
폴더블폰,파인엠텍,441270
폴더블폰,동운아나텍,094170
폴더블폰,파인텍,131760
폴더블폰,비에이치,090460
폴더블폰,LG디스플레이,034220
폴더블폰,에스코넥,096630
폴더블폰,삼성전기,009150
폴더블폰,인터플렉스,051370
폴더블폰,세경하이테크,148150
폴더블폰,상보,027580
폴더블폰,노바텍,285490
폴더블폰,디케이티,290550
폴더블폰,코오롱인더,120110
폴더블폰,삼성전자,005930
폴더블폰,이녹스첨단소재,272290
폴더블폰,KH바텍,060720
폴더블폰,테이팩스,055490
폴더블폰,유티아이,179900
폴더블폰,SK이노베이션,096770
폴더블폰,PI첨단소재,178920
폴더블폰,SKC,011790
폴더블폰,원익큐브,014190
폴더블폰,LG화학,051910
폴더블폰,켐트로닉스,089010
통신,KT,030200
통신,LG유플러스,032640
통신,SK텔레콤,017670
반도체 재료/부품,KX하이텍,052900
반도체 재료/부품,에프에스티,036810
반도체 재료/부품,샘씨엔에스,252990
반도체 재료/부품,레이크머티리얼즈,281740
반도체 재료/부품,퓨릿,445180
반도체 재료/부품,피엠티,147760
반도체 재료/부품,한솔아이원스,114810
반도체 재료/부품,동운아나텍,094170
반도체 재료/부품,HLB이노베이션,024850
반도체 재료/부품,케이엔제이,272110
반도체 재료/부품,웰킵스하이텍,043590
반도체 재료/부품,오킨스전자,080580
반도체 재료/부품,지오엘리먼트,311320
반도체 재료/부품,비케이홀딩스,050090
반도체 재료/부품,마이크로컨텍솔,098120
반도체 재료/부품,메카로,241770
반도체 재료/부품,타이거일렉,219130
반도체 재료/부품,에스에이엠티,031330
반도체 재료/부품,제이아이테크,417500
반도체 재료/부품,네패스,033640
반도체 재료/부품,에프엔에스테크,083500
반도체 재료/부품,미코,059090
반도체 재료/부품,3S,060310
반도체 재료/부품,이엔에프테크놀로지,102710
반도체 재료/부품,해성디에스,195870
반도체 재료/부품,한양디지텍,078350
반도체 재료/부품,램테크놀러지,171010
반도체 재료/부품,이녹스첨단소재,272290
반도체 재료/부품,티씨케이,064760
반도체 재료/부품,하나머티리얼즈,166090
반도체 재료/부품,와이씨켐,112290
반도체 재료/부품,덕산하이메탈,077360
반도체 재료/부품,엠케이전자,033160
반도체 재료/부품,비씨엔씨,146320
반도체 재료/부품,에스앤에스텍,101490
반도체 재료/부품,후성,093370
반도체 재료/부품,하나마이크론,067310
반도체 재료/부품,오션브릿지,241790
반도체 재료/부품,티이엠씨,425040
반도체 재료/부품,덕산테코피아,317330
반도체 재료/부품,케이씨텍,281820
반도체 재료/부품,메가터치,446540
반도체 재료/부품,마이크로투나노,424980
반도체 재료/부품,뉴파워프라즈마,144960
반도체 재료/부품,월덱스,101160
반도체 재료/부품,원익머트리얼즈,104830
반도체 재료/부품,동진쎄미켐,005290
반도체 재료/부품,KEC,092220
반도체 재료/부품,원익QnC,074600
반도체 재료/부품,디엔에프,092070
반도체 재료/부품,ISC,095340
반도체 재료/부품,솔브레인,357780
반도체 재료/부품,천보,278280
반도체 재료/부품,엘티씨,170920
미디어(방송/신문),콘텐트리중앙,036420
미디어(방송/신문),애니플러스,310200
미디어(방송/신문),CJ ENM,035760
미디어(방송/신문),스카이라이프,053210
미디어(방송/신문),iMBC,052220
미디어(방송/신문),SBS콘텐츠허브,046140
미디어(방송/신문),KNN,058400
미디어(방송/신문),SBS,034120
미디어(방송/신문),한국경제TV,039340
미디어(방송/신문),티비씨,033830
미디어(방송/신문),아시아경제,127710
미디어(방송/신문),YTN,040300
미디어(방송/신문),디지틀조선,033130
원자력발전,보성파워텍,006910
원자력발전,효성중공업,298040
원자력발전,우리기술,032820
원자력발전,티플랙스,081150
원자력발전,디케이락,105740
원자력발전,에너토크,019990
원자력발전,SNT에너지,100840
원자력발전,제일테크노스,038010
원자력발전,SG&G,040610
원자력발전,에이프로젠,007460
원자력발전,오르비텍,046120
원자력발전,HRS,036640
원자력발전,우진,105840
원자력발전,LS ELECTRIC,010120
원자력발전,한전KPS,051600
원자력발전,삼영엠텍,054540
원자력발전,한양이엔지,045100
원자력발전,광명전기,017040
원자력발전,금양그린파워,282720
원자력발전,태광,023160
원자력발전,비에이치아이,083650
원자력발전,이엠코리아,095190
원자력발전,에스앤더블류,103230
원자력발전,수산인더스트리,126720
원자력발전,지투파워,388050
원자력발전,한신기계,011700
원자력발전,일진파워,094820
원자력발전,서전기전,189860
원자력발전,비엠티,086670
원자력발전,한전산업,130660
원자력발전,한국전력,015760
원자력발전,금화피에스시,036190
원자력발전,대창스틸,140520
원자력발전,성광벤드,014620
원자력발전,태웅,044490
원자력발전,대한전선,001440
원자력발전,현대건설,000720
원자력발전,하이록코리아,013030
원자력발전,디티앤씨,187220
원자력발전,DL이앤씨,375500
원자력발전,대우건설,047040
원자력발전,두산에너빌리티,034020
원자력발전,한전기술,052690
원자력발전,GS건설,006360
치매,EDGC,245620
치매,보령,003850
치매,HLB제약,047920
치매,엔케이맥스,182400
치매,에이프로젠바이오로직스,003060
치매,진양제약,007370
치매,동아에스티,170900
치매,환인제약,016580
치매,삼성제약,001360
치매,오스코텍,039200
치매,피플바이오,304840
치매,메디프론,065650
치매,SK케미칼,285130
치매,일진홀딩스,015860
치매,네이처셀,007390
치매,이수앱지스,086890
치매,유유제약,000220
치매,배럴,267790
치매,화일약품,061250
치매,바이오스마트,038460
치매,리메드,302550
치매,엔젠바이오,354200
치매,젬백스,082270
치매,모나리자,012690
치매,동구바이오제약,006620
치매,고려제약,014570
치매,삼진제약,005500
치매,유한양행,000100
치매,아이큐어,175250
치매,바이오톡스텍,086040
치매,대웅제약,069620
치매,샤페론,378800
치매,퀀타매트릭스,317690
치매,이연제약,102460
치매,보로노이,310210
치매,현대약품,004310
치매,씨티씨바이오,060590
치매,라파스,214260
치매,종근당,185750
치매,명문제약,017180
치매,퓨쳐켐,220100
치매,대화제약,067080
치매,인벤티지랩,389470
치매,국전약품,307750
치매,에이비엘바이오,298380
치매,펩트론,087010
치매,피씨엘,241820
치매,신신제약,002800
치매,에스유홀딩스,031860
치매,한국파마,032300
치매,수젠텍,253840
CCTV＆DVR,포커스에이치엔에스,331380
CCTV＆DVR,앤씨앤,092600
CCTV＆DVR,코콤,015710
CCTV＆DVR,코맥스,036690
CCTV＆DVR,한화에어로스페이스,012450
CCTV＆DVR,아이디스,143160
CCTV＆DVR,비츠로시스,054220
CCTV＆DVR,인콘,083640
CCTV＆DVR,시티랩스,139050
CCTV＆DVR,하이트론,019490
재난/안전(지진 등),희림,037440
재난/안전(지진 등),한창,005110
재난/안전(지진 등),LS마린솔루션,060370
재난/안전(지진 등),현대에버다임,041440
재난/안전(지진 등),동양파일,228340
재난/안전(지진 등),HRS,036640
재난/안전(지진 등),한컴라이프케어,372910
재난/안전(지진 등),한국종합기술,023350
재난/안전(지진 등),리노스,039980
재난/안전(지진 등),삼영엠텍,054540
재난/안전(지진 등),동아지질,028100
재난/안전(지진 등),이엔플러스,074610
재난/안전(지진 등),삼일씨엔에스,004440
재난/안전(지진 등),인콘,083640
재난/안전(지진 등),서전기전,189860
재난/안전(지진 등),대창스틸,140520
재난/안전(지진 등),삼영이엔씨,065570
재난/안전(지진 등),오텍,067170
재난/안전(지진 등),유엔젤,072130
재난/안전(지진 등),파라텍,033540
재난/안전(지진 등),하이드로리튬,101670
태양광에너지,씨엔플러스,115530
태양광에너지,레이크머티리얼즈,281740
태양광에너지,SDN,099220
태양광에너지,지앤비에스 에코,382800
태양광에너지,파루,043200
태양광에너지,아바코,083930
태양광에너지,알에스오토메이션,140670
태양광에너지,신성이엔지,011930
태양광에너지,에스와이,109610
태양광에너지,엘오티베큠,083310
태양광에너지,유니테스트,086390
태양광에너지,에스에너지,095910
태양광에너지,혜인,003010
태양광에너지,대성파인텍,104040
태양광에너지,한솔테크닉스,004710
태양광에너지,LS ELECTRIC,010120
태양광에너지,광명전기,017040
태양광에너지,금양그린파워,282720
태양광에너지,다스코,058730
태양광에너지,이건홀딩스,039020
태양광에너지,도화엔지니어링,002150
태양광에너지,KC코트렐,119650
태양광에너지,뉴인텍,012340
태양광에너지,지투파워,388050
태양광에너지,수산인더스트리,126720
태양광에너지,HD현대에너지솔루션,322000
태양광에너지,원익IPS,240810
태양광에너지,윌링스,313760
태양광에너지,한화,000880
태양광에너지,KC그린홀딩스,009440
태양광에너지,OCI,456040
태양광에너지,한국전력,015760
태양광에너지,매커스,093520
태양광에너지,한화솔루션,009830
태양광에너지,대주전자재료,078600
태양광에너지,코미코,183300
태양광에너지,코오롱글로벌,003070
태양광에너지,삼성물산,028260
태양광에너지,에스폴리텍,050760
태양광에너지,다원시스,068240
태양광에너지,KCC,002380
태양광에너지,DGP,060900
태양광에너지,주성엔지니어링,036930
태양광에너지,대명에너지,389260
태양광에너지,나노신소재,121600
태양광에너지,SK디앤디,210980
제지,해성산업,034810
제지,신풍,002870
제지,무림페이퍼,009200
제지,무림P&P,009580
제지,한국수출포장,002200
제지,페이퍼코리아,001020
제지,무림SP,001810
제지,한국제지,027970
제지,삼정펄프,009770
제지,한창제지,009460
제지,아세아제지,002310
제지,한솔제지,213500
제지,깨끗한나라,004540
폐배터리,파워로직스,047310
폐배터리,새빗켐,107600
폐배터리,원익피앤이,217820
폐배터리,이지트로닉스,377330
폐배터리,영화테크,265560
폐배터리,케이피에스,256940
폐배터리,에코프로,086520
폐배터리,웰크론한텍,076080
폐배터리,NPC,004250
폐배터리,하나기술,299030
폐배터리,디에이테크놀로지,196490
폐배터리,아이에스동서,010780
폐배터리,POSCO홀딩스,005490
폐배터리,현대차,005380
폐배터리,LG에너지솔루션,373220
폐배터리,SK이노베이션,096770
폐배터리,인선이엔티,060150
폐배터리,성일하이텍,365340
폐배터리,코스모화학,005420
조선기자재,STX중공업,071970
조선기자재,HSD엔진,082740
조선기자재,화인베스틸,133820
조선기자재,케이에스피,073010
조선기자재,일승,333430
조선기자재,STX엔진,077970
조선기자재,대양전기공업,108380
조선기자재,삼영엠텍,054540
조선기자재,대창솔루션,096350
조선기자재,동방선기,099410
조선기자재,세진중공업,075580
조선기자재,SK오션플랜트,100090
조선기자재,상상인인더스트리,101000
조선기자재,케이프,064820
조선기자재,태광,023160
조선기자재,에스앤더블류,103230
조선기자재,한국카본,017960
조선기자재,동성화인텍,033500
조선기자재,비엠티,086670
조선기자재,성광벤드,014620
조선기자재,태웅,044490
조선기자재,삼영이엔씨,065570
조선기자재,한라IMS,092460
조선기자재,메디콕스,054180
조선기자재,하이록코리아,013030
조선기자재,인화정공,101930
조선기자재,오리엔탈정공,014940
지주사,LS전선아시아,229640
지주사,엘브이엠씨홀딩스,900140
지주사,웅진,016880
지주사,컴투스홀딩스,063080
지주사,DB,012030
지주사,디와이,013570
지주사,골든센츄리,900280
지주사,휴맥스홀딩스,028080
지주사,콘텐트리중앙,036420
지주사,한국앤컴퍼니,000240
지주사,해성산업,034810
지주사,녹십자홀딩스,005250
지주사,비츠로테크,042370
지주사,오가닉티코스메틱,900300
지주사,헝셩그룹,900270
지주사,풍산홀딩스,005810
지주사,유수홀딩스,000700
지주사,이녹스,088390
지주사,대상홀딩스,084690
지주사,크라운해태홀딩스,005740
지주사,세아베스틸지주,001430
지주사,한솔홀딩스,004150
지주사,한국콜마홀딩스,024720
지주사,이지홀딩스,035810
지주사,쿠쿠홀딩스,192400
지주사,세아제강지주,003030
지주사,CR홀딩스,000480
지주사,동아쏘시오홀딩스,000640
지주사,글로벌에스엠,900070
지주사,동국홀딩스,001230
지주사,서연,007860
지주사,영원무역홀딩스,009970
지주사,BGF,027410
지주사,한세예스24홀딩스,016450
지주사,경동인베스트,012320
지주사,DRB동일,004840
지주사,SK스퀘어,402340
지주사,코스맥스비티아이,044820
지주사,JB금융지주,175330
지주사,대덕,008060
지주사,티와이홀딩스,363280
지주사,일진홀딩스,015860
지주사,롯데지주,004990
지주사,CS홀딩스,000590
지주사,에코프로,086520
지주사,삼양홀딩스,000070
지주사,넥센,005720
지주사,GS,078930
지주사,금호건설,002990
지주사,이건홀딩스,039020
지주사,한국금융지주,071050
지주사,효성,004800
지주사,F&F홀딩스,007700
지주사,미원홀딩스,107590
지주사,솔브레인홀딩스,036830
지주사,CJ,001040
지주사,오리온홀딩스,001800
지주사,하이트진로홀딩스,000140
지주사,한진중공업홀딩스,003480
지주사,AK홀딩스,006840
지주사,평화홀딩스,010770
지주사,코아시아,045970
지주사,신한지주,055550
지주사,농심홀딩스,072710
지주사,진양홀딩스,100250
지주사,동성케미컬,102260
지주사,골프존뉴딘홀딩스,121440
지주사,두산밥캣,241560
지주사,한국전자홀딩스,006200
지주사,LG,003550
지주사,하나금융지주,086790
지주사,덕산하이메탈,077360
지주사,CNH,023460
지주사,코오롱,002020
지주사,KPX홀딩스,092230
지주사,한화,000880
지주사,휴온스글로벌,084110
지주사,KISCO홀딩스,001940
지주사,우리금융지주,316140
지주사,DGB금융지주,139130
지주사,한일홀딩스,003300
지주사,현대지에프홀딩스,005440
지주사,KC그린홀딩스,009440
지주사,BNK금융지주,138930
지주사,LX홀딩스,383800
지주사,샘표,007540
지주사,아모레G,002790
지주사,아세아,002030
지주사,예스코홀딩스,015360
지주사,동원산업,006040
지주사,HL홀딩스,060980
지주사,LS,006260
지주사,SNT홀딩스,036530
지주사,메리츠금융지주,138040
지주사,아이디스홀딩스,054800
지주사,SJM홀딩스,025530
지주사,세아홀딩스,058650
지주사,SK,034730
지주사,삼성물산,028260
지주사,APS,054620
지주사,제일파마홀딩스,002620
지주사,우리산업홀딩스,072470
지주사,JW홀딩스,096760
지주사,윙입푸드,900340
지주사,KB금융,105560
지주사,로스웰,900260
지주사,HD현대,267250
지주사,신송홀딩스,006880
지주사,풀무원,017810
지주사,종근당홀딩스,001630
지주사,솔본,035610
지주사,두산,000150
지주사,한진칼,180640
지주사,화승엔터프라이즈,241590
지주사,하림지주,003380
지주사,HDC,012630
지주사,HD한국조선해양,009540
지주사,유비쿼스홀딩스,078070
지주사,성창기업지주,000180
지주사,DL,000210
지주사,OCI홀딩스,010060
지주사,노루홀딩스,000320
지주사,한미사이언스,008930
지주사,NICE,034310
지주사,대웅,003090
지주사,매일홀딩스,005990
지주사,네오위즈홀딩스,042420
지주사,SK디스커버리,006120
마켓컬리(kurly),미래에셋벤처투자,100790
마켓컬리(kurly),우양,103840
마켓컬리(kurly),태경케미컬,006890
마켓컬리(kurly),DSC인베스트먼트,241520
마켓컬리(kurly),케이씨피드,025880
마켓컬리(kurly),흥국에프엔비,189980
마켓컬리(kurly),지어소프트,051160
마켓컬리(kurly),팜스코,036580
마켓컬리(kurly),SK네트웍스,001740
마켓컬리(kurly),이씨에스,067010
日제품 불매운동(수혜),해태제과식품,101530
日제품 불매운동(수혜),크라운해태홀딩스,005740
日제품 불매운동(수혜),BYC,001460
日제품 불매운동(수혜),비비안,002070
日제품 불매운동(수혜),크라운제과,264900
日제품 불매운동(수혜),하이트진로,000080
日제품 불매운동(수혜),모나미,005360
日제품 불매운동(수혜),그리티,204020
日제품 불매운동(수혜),코데즈컴바인,047770
日제품 불매운동(수혜),리드코프,012700
日제품 불매운동(수혜),배럴,267790
日제품 불매운동(수혜),아가방컴퍼니,013990
日제품 불매운동(수혜),메디앙스,014100
日제품 불매운동(수혜),하이트진로홀딩스,000140
日제품 불매운동(수혜),TBH글로벌,084870
日제품 불매운동(수혜),모나리자,012690
日제품 불매운동(수혜),보라티알,250000
日제품 불매운동(수혜),신성통상,005390
日제품 불매운동(수혜),보해양조,000890
日제품 불매운동(수혜),깨끗한나라,004540
2차전지(소재/부품),에코앤드림,101360
2차전지(소재/부품),더블유씨피,393890
2차전지(소재/부품),신성에스티,416180
2차전지(소재/부품),솔루스첨단소재,336370
2차전지(소재/부품),에코프로머티,450080
2차전지(소재/부품),동화기업,025900
2차전지(소재/부품),TCC스틸,002710
2차전지(소재/부품),에코프로비엠,247540
2차전지(소재/부품),강원에너지,114190
2차전지(소재/부품),애경케미칼,161000
2차전지(소재/부품),신성델타테크,065350
2차전지(소재/부품),동국알앤에스,075970
2차전지(소재/부품),이녹스,088390
2차전지(소재/부품),엔켐,348370
2차전지(소재/부품),파워로직스,047310
2차전지(소재/부품),알루코,001780
2차전지(소재/부품),삼기이브이,419050
2차전지(소재/부품),유에스티,263770
2차전지(소재/부품),글로벌에스엠,900070
2차전지(소재/부품),켐트로스,220260
2차전지(소재/부품),삼진엘앤디,054090
2차전지(소재/부품),에스코넥,096630
2차전지(소재/부품),황금에스티,032560
2차전지(소재/부품),영화테크,265560
2차전지(소재/부품),조광페인트,004910
2차전지(소재/부품),에코프로,086520
2차전지(소재/부품),나노팀,417010
2차전지(소재/부품),에이에프더블류,312610
2차전지(소재/부품),나라엠앤디,051490
2차전지(소재/부품),DI동일,001530
2차전지(소재/부품),포스코퓨처엠,003670
2차전지(소재/부품),신흥에스이씨,243840
2차전지(소재/부품),솔브레인홀딩스,036830
2차전지(소재/부품),상신이디피,091580
2차전지(소재/부품),이엔플러스,074610
2차전지(소재/부품),광무,029480
2차전지(소재/부품),이랜텍,054210
2차전지(소재/부품),엠케이전자,033160
2차전지(소재/부품),서원인텍,093920
2차전지(소재/부품),상아프론테크,089980
2차전지(소재/부품),유진테크놀로지,240600
2차전지(소재/부품),POSCO홀딩스,005490
2차전지(소재/부품),후성,093370
2차전지(소재/부품),SK아이이테크놀로지,361610
2차전지(소재/부품),대주전자재료,078600
2차전지(소재/부품),한솔케미칼,014680
2차전지(소재/부품),테이팩스,055490
2차전지(소재/부품),PI첨단소재,178920
2차전지(소재/부품),조일알미늄,018470
2차전지(소재/부품),성우하이텍,015750
2차전지(소재/부품),한농화성,011500
2차전지(소재/부품),삼아알미늄,006110
2차전지(소재/부품),롯데에너지머티리얼즈,020150
2차전지(소재/부품),알엔투테크놀로지,148250
2차전지(소재/부품),SKC,011790
2차전지(소재/부품),쎄노텍,222420
2차전지(소재/부품),코스모화학,005420
2차전지(소재/부품),LG화학,051910
2차전지(소재/부품),메가터치,446540
2차전지(소재/부품),엘앤에프,066970
2차전지(소재/부품),알멕,354320
2차전지(소재/부품),금양,001570
2차전지(소재/부품),코스모신소재,005070
2차전지(소재/부품),나노신소재,121600
2차전지(소재/부품),율촌화학,008730
2차전지(소재/부품),동원시스템즈,014820
2차전지(소재/부품),아이티엠반도체,084850
2차전지(소재/부품),고려아연,010130
2차전지(소재/부품),대한유화,006650
2차전지(소재/부품),솔브레인,357780
2차전지(소재/부품),천보,278280
2차전지(소재/부품),KG케미칼,001390
종합상사,포스코인터내셔널,047050
종합상사,GS글로벌,001250
종합상사,LX인터내셔널,001120
종합상사,효성티앤씨,298020
종합상사,현대코퍼레이션,011760
종합상사,삼성물산,028260
종합상사,SK네트웍스,001740
종합상사,STX,011810
종합 물류,태웅로직스,124560
종합 물류,SG&G,040610
종합 물류,한솔로지스틱스,009180
종합 물류,동방,004140
종합 물류,STX그린로지스,465770
종합 물류,현대글로비스,086280
종합 물류,CJ대한통운,000120
종합 물류,삼일,032280
종합 물류,국보,001140
종합 물류,인터지스,129260
종합 물류,한익스프레스,014130
종합 물류,유성티엔에스,024800
종합 물류,KCTC,009070
종합 물류,세방,004360
종합 물류,한진,002320
종합 물류,선광,003100
